MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
WYTCB,US,2018,2482364,United States,,,
BDFDB,UT,2018,0,Utah,61.24871623,41,668749
BDPRP,UT,2018,0,Utah,61.24871623,41,668749
BFFDB,UT,2018,0,Utah,61.24871623,41,668749
BFPRP,UT,2018,0,Utah,61.24871623,41,668749
CLPRB,UT,2018,305328,Utah,61.24871623,41,668749
CLPRK,UT,2018,22.42,Utah,61.24871623,41,668749
CLPRP,UT,2018,13619,Utah,61.24871623,41,668749
COPRK,UT,2018,5.706,Utah,61.24871623,41,668749
EMFDB,UT,2018,0,Utah,61.24871623,41,668749
ENPRP,UT,2018,0,Utah,61.24871623,41,668749
GETCB,UT,2018,4866,Utah,61.24871623,41,668749
HYTCB,UT,2018,8440,Utah,61.24871623,41,668749
NCPRB,UT,2018,44435,Utah,61.24871623,41,668749
NGMPB,UT,2018,326320,Utah,61.24871623,41,668749
NGMPK,UT,2018,1.103,Utah,61.24871623,41,668749
NGMPP,UT,2018,295826,Utah,61.24871623,41,668749
NUETB,UT,2018,0,Utah,61.24871623,41,668749
PAPRB,UT,2018,211790,Utah,61.24871623,41,668749
PAPRP,UT,2018,37117,Utah,61.24871623,41,668749
REPRB,UT,2018,50358,Utah,61.24871623,41,668749
SOTCB,UT,2018,23895,Utah,61.24871623,41,668749
TEPRB,UT,2018,893795,Utah,61.24871623,41,668749
TETCB,UT,2018,844319,Utah,61.24871623,41,668749
WDEXB,UT,2018,0,Utah,61.24871623,41,668749
WDPRB,UT,2018,4963,Utah,61.24871623,41,668749
WDTCB,UT,2018,4963,Utah,61.24871623,41,668749
WSTCB,UT,2018,959,Utah,61.24871623,41,668749
WWPRB,UT,2018,5922,Utah,61.24871623,41,668749
WYTCB,UT,2018,7234,Utah,61.24871623,41,668749
BDFDB,VA,2018,699,Virginia,110.0554883,37,2735678
BDPRP,VA,2018,129,Virginia,110.0554883,37,2735678
BFFDB,VA,2018,6898,Virginia,110.0554883,37,2735678
BFPRP,VA,2018,1214,Virginia,110.0554883,37,2735678
CLPRB,VA,2018,318949,Virginia,110.0554883,37,2735678
CLPRK,VA,2018,24.512,Virginia,110.0554883,37,2735678
CLPRP,VA,2018,13012,Virginia,110.0554883,37,2735678
COPRK,VA,2018,5.706,Virginia,110.0554883,37,2735678
EMFDB,VA,2018,6199,Virginia,110.0554883,37,2735678
ENPRP,VA,2018,1086,Virginia,110.0554883,37,2735678
GETCB,VA,2018,1701,Virginia,110.0554883,37,2735678
HYTCB,VA,2018,16067,Virginia,110.0554883,37,2735678
NCPRB,VA,2018,26009,Virginia,110.0554883,37,2735678
NGMPB,VA,2018,117273,Virginia,110.0554883,37,2735678
NGMPK,VA,2018,1.052,Virginia,110.0554883,37,2735678
NGMPP,VA,2018,111476,Virginia,110.0554883,37,2735678
NUETB,VA,2018,305826,Virginia,110.0554883,37,2735678
PAPRB,VA,2018,29,Virginia,110.0554883,37,2735678
PAPRP,VA,2018,5,Virginia,110.0554883,37,2735678
REPRB,VA,2018,159914,Virginia,110.0554883,37,2735678
SOTCB,VA,2018,8240,Virginia,110.0554883,37,2735678
TEPRB,VA,2018,901990,Virginia,110.0554883,37,2735678
TETCB,VA,2018,2501044,Virginia,110.0554883,37,2735678
WDEXB,VA,2018,8740,Virginia,110.0554883,37,2735678
WDPRB,VA,2018,106680,Virginia,110.0554883,37,2735678
WDTCB,VA,2018,97941,Virginia,110.0554883,37,2735678
WSTCB,VA,2018,20327,Virginia,110.0554883,37,2735678
WWPRB,VA,2018,127007,Virginia,110.0554883,37,2735678
WYTCB,VA,2018,0,Virginia,110.0554883,37,2735678
BDFDB,VT,2018,0,Vermont,5.854279866,23,493740
BDPRP,VT,2018,0,Vermont,5.854279866,23,493740
BFFDB,VT,2018,0,Vermont,5.854279866,23,493740
BFPRP,VT,2018,0,Vermont,5.854279866,23,493740
CLPRB,VT,2018,0,Vermont,5.854279866,23,493740
CLPRK,VT,2018,0,Vermont,5.854279866,23,493740
CLPRP,VT,2018,0,Vermont,5.854279866,23,493740
COPRK,VT,2018,0,Vermont,5.854279866,23,493740
EMFDB,VT,2018,0,Vermont,5.854279866,23,493740
ENPRP,VT,2018,0,Vermont,5.854279866,23,493740
GETCB,VT,2018,29,Vermont,5.854279866,23,493740
HYTCB,VT,2018,11546,Vermont,5.854279866,23,493740
NCPRB,VT,2018,17225,Vermont,5.854279866,23,493740
NGMPB,VT,2018,0,Vermont,5.854279866,23,493740
NGMPK,VT,2018,0,Vermont,5.854279866,23,493740
NGMPP,VT,2018,0,Vermont,5.854279866,23,493740
NUETB,VT,2018,0,Vermont,5.854279866,23,493740
PAPRB,VT,2018,0,Vermont,5.854279866,23,493740
PAPRP,VT,2018,0,Vermont,5.854279866,23,493740
REPRB,VT,2018,41553,Vermont,5.854279866,23,493740
SOTCB,VT,2018,2252,Vermont,5.854279866,23,493740
TEPRB,VT,2018,41553,Vermont,5.854279866,23,493740
TETCB,VT,2018,138642,Vermont,5.854279866,23,493740
WDEXB,VT,2018,0,Vermont,5.854279866,23,493740
WDPRB,VT,2018,24190,Vermont,5.854279866,23,493740
WDTCB,VT,2018,24190,Vermont,5.854279866,23,493740
WSTCB,VT,2018,137,Vermont,5.854279866,23,493740
WWPRB,VT,2018,24327,Vermont,5.854279866,23,493740
WYTCB,VT,2018,3399,Vermont,5.854279866,23,493740
BDFDB,WA,2018,10049,Washington,78.65855426,104,3061489
BDPRP,WA,2018,1850,Washington,78.65855426,104,3061489
BFFDB,WA,2018,10049,Washington,78.65855426,104,3061489
BFPRP,WA,2018,1850,Washington,78.65855426,104,3061489
CLPRB,WA,2018,0,Washington,78.65855426,104,3061489
CLPRK,WA,2018,0,Washington,78.65855426,104,3061489
CLPRP,WA,2018,0,Washington,78.65855426,104,3061489
COPRK,WA,2018,0,Washington,78.65855426,104,3061489
EMFDB,WA,2018,0,Washington,78.65855426,104,3061489
ENPRP,WA,2018,0,Washington,78.65855426,104,3061489
GETCB,WA,2018,1136,Washington,78.65855426,104,3061489
HYTCB,WA,2018,736362,Washington,78.65855426,104,3061489
NCPRB,WA,2018,810926,Washington,78.65855426,104,3061489
NGMPB,WA,2018,0,Washington,78.65855426,104,3061489
NGMPK,WA,2018,0,Washington,78.65855426,104,3061489
NGMPP,WA,2018,0,Washington,78.65855426,104,3061489
NUETB,WA,2018,101502,Washington,78.65855426,104,3061489
PAPRB,WA,2018,0,Washington,78.65855426,104,3061489
PAPRP,WA,2018,0,Washington,78.65855426,104,3061489
REPRB,WA,2018,937724,Washington,78.65855426,104,3061489
SOTCB,WA,2018,1506,Washington,78.65855426,104,3061489
TEPRB,WA,2018,1039226,Washington,78.65855426,104,3061489
TETCB,WA,2018,2054390,Washington,78.65855426,104,3061489
WDEXB,WA,2018,0,Washington,78.65855426,104,3061489
WDPRB,WA,2018,109222,Washington,78.65855426,104,3061489
WDTCB,WA,2018,109222,Washington,78.65855426,104,3061489
WSTCB,WA,2018,7526,Washington,78.65855426,104,3061489
WWPRB,WA,2018,116749,Washington,78.65855426,104,3061489
WYTCB,WA,2018,71922,Washington,78.65855426,104,3061489
BDFDB,WI,2018,2953,Wisconsin,101.1727696,75,2067441
BDPRP,WI,2018,544,Wisconsin,101.1727696,75,2067441
BFFDB,WI,2018,89233,Wisconsin,101.1727696,75,2067441
BFPRP,WI,2018,15657,Wisconsin,101.1727696,75,2067441
CLPRB,WI,2018,0,Wisconsin,101.1727696,75,2067441
CLPRK,WI,2018,0,Wisconsin,101.1727696,75,2067441
CLPRP,WI,2018,0,Wisconsin,101.1727696,75,2067441
COPRK,WI,2018,0,Wisconsin,101.1727696,75,2067441
EMFDB,WI,2018,86279,Wisconsin,101.1727696,75,2067441
ENPRP,WI,2018,15113,Wisconsin,101.1727696,75,2067441
GETCB,WI,2018,615,Wisconsin,101.1727696,75,2067441
HYTCB,WI,2018,21777,Wisconsin,101.1727696,75,2067441
NCPRB,WI,2018,38588,Wisconsin,101.1727696,75,2067441
NGMPB,WI,2018,0,Wisconsin,101.1727696,75,2067441
NGMPK,WI,2018,0,Wisconsin,101.1727696,75,2067441
NGMPP,WI,2018,0,Wisconsin,101.1727696,75,2067441
NUETB,WI,2018,105900,Wisconsin,101.1727696,75,2067441
PAPRB,WI,2018,0,Wisconsin,101.1727696,75,2067441
PAPRP,WI,2018,0,Wisconsin,101.1727696,75,2067441
REPRB,WI,2018,232096,Wisconsin,101.1727696,75,2067441
SOTCB,WI,2018,1287,Wisconsin,101.1727696,75,2067441
TEPRB,WI,2018,337996,Wisconsin,101.1727696,75,2067441
TETCB,WI,2018,1896601,Wisconsin,101.1727696,75,2067441
WDEXB,WI,2018,0,Wisconsin,101.1727696,75,2067441
WDPRB,WI,2018,95231,Wisconsin,101.1727696,75,2067441
WDTCB,WI,2018,95231,Wisconsin,101.1727696,75,2067441
WSTCB,WI,2018,9044,Wisconsin,101.1727696,75,2067441
WWPRB,WI,2018,104275,Wisconsin,101.1727696,75,2067441
WYTCB,WI,2018,14909,Wisconsin,101.1727696,75,2067441
BDFDB,WV,2018,0,West Virginia,89.14479553,48,946699
BDPRP,WV,2018,0,West Virginia,89.14479553,48,946699
BFFDB,WV,2018,0,West Virginia,89.14479553,48,946699
BFPRP,WV,2018,0,West Virginia,89.14479553,48,946699
CLPRB,WV,2018,2468639,West Virginia,89.14479553,48,946699
CLPRK,WV,2018,25.847,West Virginia,89.14479553,48,946699
CLPRP,WV,2018,95510,West Virginia,89.14479553,48,946699
COPRK,WV,2018,5.706,West Virginia,89.14479553,48,946699
EMFDB,WV,2018,0,West Virginia,89.14479553,48,946699
ENPRP,WV,2018,0,West Virginia,89.14479553,48,946699
GETCB,WV,2018,32,West Virginia,89.14479553,48,946699
HYTCB,WV,2018,16821,West Virginia,89.14479553,48,946699
NCPRB,WV,2018,33107,West Virginia,89.14479553,48,946699
NGMPB,WV,2018,2159553,West Virginia,89.14479553,48,946699
NGMPK,WV,2018,1.219,West Virginia,89.14479553,48,946699
NGMPP,WV,2018,1771698,West Virginia,89.14479553,48,946699
NUETB,WV,2018,0,West Virginia,89.14479553,48,946699
PAPRB,WV,2018,72689,West Virginia,89.14479553,48,946699
PAPRP,WV,2018,12739,West Virginia,89.14479553,48,946699
REPRB,WV,2018,45418,West Virginia,89.14479553,48,946699
SOTCB,WV,2018,140,West Virginia,89.14479553,48,946699
TEPRB,WV,2018,4746299,West Virginia,89.14479553,48,946699
TETCB,WV,2018,831311,West Virginia,89.14479553,48,946699
WDEXB,WV,2018,0,West Virginia,89.14479553,48,946699
WDPRB,WV,2018,12087,West Virginia,89.14479553,48,946699
WDTCB,WV,2018,12087,West Virginia,89.14479553,48,946699
WSTCB,WV,2018,225,West Virginia,89.14479553,48,946699
WWPRB,WV,2018,12311,West Virginia,89.14479553,48,946699
WYTCB,WV,2018,16114,West Virginia,89.14479553,48,946699
BDFDB,WY,2018,0,Wyoming,63.84608066,53,573639
BDPRP,WY,2018,0,Wyoming,63.84608066,53,573639
BFFDB,WY,2018,0,Wyoming,63.84608066,53,573639
BFPRP,WY,2018,0,Wyoming,63.84608066,53,573639
CLPRB,WY,2018,5315953,Wyoming,63.84608066,53,573639
CLPRK,WY,2018,17.476,Wyoming,63.84608066,53,573639
CLPRP,WY,2018,304188,Wyoming,63.84608066,53,573639
COPRK,WY,2018,5.706,Wyoming,63.84608066,53,573639
EMFDB,WY,2018,0,Wyoming,63.84608066,53,573639
ENPRP,WY,2018,0,Wyoming,63.84608066,53,573639
GETCB,WY,2018,663,Wyoming,63.84608066,53,573639
HYTCB,WY,2018,8883,Wyoming,63.84608066,53,573639
NCPRB,WY,2018,46550,Wyoming,63.84608066,53,573639
NGMPB,WY,2018,1842525,Wyoming,63.84608066,53,573639
NGMPK,WY,2018,1.125,Wyoming,63.84608066,53,573639
NGMPP,WY,2018,1637517,Wyoming,63.84608066,53,573639
NUETB,WY,2018,0,Wyoming,63.84608066,53,573639
PAPRB,WY,2018,502031,Wyoming,63.84608066,53,573639
PAPRP,WY,2018,87983,Wyoming,63.84608066,53,573639
REPRB,WY,2018,51483,Wyoming,63.84608066,53,573639
SOTCB,WY,2018,67,Wyoming,63.84608066,53,573639
TEPRB,WY,2018,7711992,Wyoming,63.84608066,53,573639
TETCB,WY,2018,557604,Wyoming,63.84608066,53,573639
WDEXB,WY,2018,0,Wyoming,63.84608066,53,573639
WDPRB,WY,2018,4934,Wyoming,63.84608066,53,573639
WDTCB,WY,2018,4934,Wyoming,63.84608066,53,573639
WSTCB,WY,2018,0,Wyoming,63.84608066,53,573639
WWPRB,WY,2018,4934,Wyoming,63.84608066,53,573639
WYTCB,WY,2018,36936,Wyoming,63.84608066,53,573639
COPRK,X3,2018,5.706,Federal Offshore - Gulf of Mexico,,,
NGMPB,X3,2018,1125516,Federal Offshore - Gulf of Mexico,,,
NGMPK,X3,2018,1.155,Federal Offshore - Gulf of Mexico,,,
NGMPP,X3,2018,974863,Federal Offshore - Gulf of Mexico,,,
PAPRB,X3,2018,3663081,Federal Offshore - Gulf of Mexico,,,
PAPRP,X3,2018,641970,Federal Offshore - Gulf of Mexico,,,
TEPRB,X3,2018,4788597,Federal Offshore - Gulf of Mexico,,,
COPRK,X5,2018,5.706,Federal Offshore - Pacific,,,
PAPRB,X5,2018,27811,Federal Offshore - Pacific,,,
PAPRP,X5,2018,4874,Federal Offshore - Pacific,,,
TEPRB,X5,2018,27811,Federal Offshore - Pacific,,,
BDFDB,AK,2019,0,Alaska,34.25944031,32,13734021
BDPRP,AK,2019,0,Alaska,34.25944031,32,13734021
BFFDB,AK,2019,0,Alaska,34.25944031,32,13734021
BFPRP,AK,2019,0,Alaska,34.25944031,32,13734021
CLPRB,AK,2019,14867,Alaska,34.25944031,32,13734021
CLPRK,AK,2019,15.252,Alaska,34.25944031,32,13734021
CLPRP,AK,2019,975,Alaska,34.25944031,32,13734021
COPRK,AK,2019,5.698,Alaska,34.25944031,32,13734021
EMFDB,AK,2019,0,Alaska,34.25944031,32,13734021
ENPRP,AK,2019,0,Alaska,34.25944031,32,13734021
GETCB,AK,2019,186,Alaska,34.25944031,32,13734021
HYTCB,AK,2019,14456,Alaska,34.25944031,32,13734021
NCPRB,AK,2019,15951,Alaska,34.25944031,32,13734021
NGMPB,AK,2019,364363,Alaska,34.25944031,32,13734021
NGMPK,AK,2019,1.106,Alaska,34.25944031,32,13734021
NGMPP,AK,2019,329361,Alaska,34.25944031,32,13734021
NUETB,AK,2019,0,Alaska,34.25944031,32,13734021
PAPRB,AK,2019,968358,Alaska,34.25944031,32,13734021
PAPRP,AK,2019,169947,Alaska,34.25944031,32,13734021
REPRB,AK,2019,22754,Alaska,34.25944031,32,13734021
SOTCB,AK,2019,40,Alaska,34.25944031,32,13734021
TEPRB,AK,2019,1370342,Alaska,34.25944031,32,13734021
TETCB,AK,2019,605689,Alaska,34.25944031,32,13734021
WDEXB,AK,2019,0,Alaska,34.25944031,32,13734021
WDPRB,AK,2019,6418,Alaska,34.25944031,32,13734021
WDTCB,AK,2019,6418,Alaska,34.25944031,32,13734021
WSTCB,AK,2019,386,Alaska,34.25944031,32,13734021
WWPRB,AK,2019,6803,Alaska,34.25944031,32,13734021
WYTCB,AK,2019,1270,Alaska,34.25944031,32,13734021
BDFDB,AL,2019,1494,Alabama,106.2507516,54,840218
BDPRP,AL,2019,275,Alabama,106.2507516,54,840218
BFFDB,AL,2019,1494,Alabama,106.2507516,54,840218
BFPRP,AL,2019,275,Alabama,106.2507516,54,840218
CLPRB,AL,2019,350506,Alabama,106.2507516,54,840218
CLPRK,AL,2019,24.816,Alabama,106.2507516,54,840218
CLPRP,AL,2019,14124,Alabama,106.2507516,54,840218
COPRK,AL,2019,5.698,Alabama,106.2507516,54,840218
EMFDB,AL,2019,0,Alabama,106.2507516,54,840218
ENPRP,AL,2019,0,Alabama,106.2507516,54,840218
GETCB,AL,2019,141,Alabama,106.2507516,54,840218
HYTCB,AL,2019,101563,Alabama,106.2507516,54,840218
NCPRB,AL,2019,105332,Alabama,106.2507516,54,840218
NGMPB,AL,2019,138425,Alabama,106.2507516,54,840218
NGMPK,AL,2019,1.064,Alabama,106.2507516,54,840218
NGMPP,AL,2019,130069,Alabama,106.2507516,54,840218
NUETB,AL,2019,455865,Alabama,106.2507516,54,840218
PAPRB,AL,2019,27687,Alabama,106.2507516,54,840218
PAPRP,AL,2019,4859,Alabama,106.2507516,54,840218
REPRB,AL,2019,278142,Alabama,106.2507516,54,840218
SOTCB,AL,2019,3628,Alabama,106.2507516,54,840218
TEPRB,AL,2019,1250624,Alabama,106.2507516,54,840218
TETCB,AL,2019,1926332,Alabama,106.2507516,54,840218
WDEXB,AL,2019,5308,Alabama,106.2507516,54,840218
WDPRB,AL,2019,169739,Alabama,106.2507516,54,840218
WDTCB,AL,2019,164431,Alabama,106.2507516,54,840218
WSTCB,AL,2019,1577,Alabama,106.2507516,54,840218
WWPRB,AL,2019,171316,Alabama,106.2507516,54,840218
WYTCB,AL,2019,0,Alabama,106.2507516,54,840218
BDFDB,AR,2019,8589,Arkansas,65.07220242,302,60034678
BDPRP,AR,2019,1581,Arkansas,65.07220242,302,60034678
BFFDB,AR,2019,8589,Arkansas,65.07220242,302,60034678
BFPRP,AR,2019,1581,Arkansas,65.07220242,302,60034678
CLPRB,AR,2019,0,Arkansas,65.07220242,302,60034678
CLPRK,AR,2019,0,Arkansas,65.07220242,302,60034678
CLPRP,AR,2019,0,Arkansas,65.07220242,302,60034678
COPRK,AR,2019,5.698,Arkansas,65.07220242,302,60034678
EMFDB,AR,2019,0,Arkansas,65.07220242,302,60034678
ENPRP,AR,2019,0,Arkansas,65.07220242,302,60034678
GETCB,AR,2019,808,Arkansas,65.07220242,302,60034678
HYTCB,AR,2019,36819,Arkansas,65.07220242,302,60034678
NCPRB,AR,2019,39884,Arkansas,65.07220242,302,60034678
NGMPB,AR,2019,534585,Arkansas,65.07220242,302,60034678
NGMPK,AR,2019,1.019,Arkansas,65.07220242,302,60034678
NGMPP,AR,2019,524757,Arkansas,65.07220242,302,60034678
NUETB,AR,2019,141750,Arkansas,65.07220242,302,60034678
PAPRB,AR,2019,27538,Arkansas,65.07220242,302,60034678
PAPRP,AR,2019,4833,Arkansas,65.07220242,302,60034678
REPRB,AR,2019,133513,Arkansas,65.07220242,302,60034678
SOTCB,AR,2019,2256,Arkansas,65.07220242,302,60034678
TEPRB,AR,2019,837386,Arkansas,65.07220242,302,60034678
TETCB,AR,2019,1096477,Arkansas,65.07220242,302,60034678
WDEXB,AR,2019,8833,Arkansas,65.07220242,302,60034678
WDPRB,AR,2019,81001,Arkansas,65.07220242,302,60034678
WDTCB,AR,2019,72168,Arkansas,65.07220242,302,60034678
WSTCB,AR,2019,4040,Arkansas,65.07220242,302,60034678
WWPRB,AR,2019,85041,Arkansas,65.07220242,302,60034678
WYTCB,AR,2019,0,Arkansas,65.07220242,302,60034678
BDFDB,AZ,2019,0,Arizona,92.53702529,29,95135122
BDPRP,AZ,2019,0,Arizona,92.53702529,29,95135122
BFFDB,AZ,2019,3026,Arizona,92.53702529,29,95135122
BFPRP,AZ,2019,531,Arizona,92.53702529,29,95135122
CLPRB,AZ,2019,82222,Arizona,92.53702529,29,95135122
CLPRK,AZ,2019,21.398,Arizona,92.53702529,29,95135122
CLPRP,AZ,2019,3843,Arizona,92.53702529,29,95135122
COPRK,AZ,2019,5.698,Arizona,92.53702529,29,95135122
EMFDB,AZ,2019,3026,Arizona,92.53702529,29,95135122
ENPRP,AZ,2019,531,Arizona,92.53702529,29,95135122
GETCB,AZ,2019,345,Arizona,92.53702529,29,95135122
HYTCB,AZ,2019,55251,Arizona,92.53702529,29,95135122
NCPRB,AZ,2019,133794,Arizona,92.53702529,29,95135122
NGMPB,AZ,2019,68,Arizona,92.53702529,29,95135122
NGMPK,AZ,2019,1.032,Arizona,92.53702529,29,95135122
NGMPP,AZ,2019,66,Arizona,92.53702529,29,95135122
NUETB,AZ,2019,333312,Arizona,92.53702529,29,95135122
PAPRB,AZ,2019,40,Arizona,92.53702529,29,95135122
PAPRP,AZ,2019,7,Arizona,92.53702529,29,95135122
REPRB,AZ,2019,148194,Arizona,92.53702529,29,95135122
SOTCB,AZ,2019,73262,Arizona,92.53702529,29,95135122
TEPRB,AZ,2019,563836,Arizona,92.53702529,29,95135122
TETCB,AZ,2019,1556416,Arizona,92.53702529,29,95135122
WDEXB,AZ,2019,0,Arizona,92.53702529,29,95135122
WDPRB,AZ,2019,10949,Arizona,92.53702529,29,95135122
WDTCB,AZ,2019,10949,Arizona,92.53702529,29,95135122
WSTCB,AZ,2019,425,Arizona,92.53702529,29,95135122
WWPRB,AZ,2019,11374,Arizona,92.53702529,29,95135122
WYTCB,AZ,2019,4937,Arizona,92.53702529,29,95135122
BDFDB,CA,2019,5491,California,358.1643733,609,158244985
BDPRP,CA,2019,1011,California,358.1643733,609,158244985
BFFDB,CA,2019,31877,California,358.1643733,609,158244985
BFPRP,CA,2019,5643,California,358.1643733,609,158244985
CLPRB,CA,2019,0,California,358.1643733,609,158244985
CLPRK,CA,2019,0,California,358.1643733,609,158244985
CLPRP,CA,2019,0,California,358.1643733,609,158244985
COPRK,CA,2019,5.698,California,358.1643733,609,158244985
EMFDB,CA,2019,26386,California,358.1643733,609,158244985
ENPRP,CA,2019,4632,California,358.1643733,609,158244985
GETCB,CA,2019,99329,California,358.1643733,609,158244985
HYTCB,CA,2019,341549,California,358.1643733,609,158244985
NCPRB,CA,2019,968843,California,358.1643733,609,158244985
NGMPB,CA,2019,220789,California,358.1643733,609,158244985
NGMPK,CA,2019,1.122,California,358.1643733,609,158244985
NGMPP,CA,2019,196823,California,358.1643733,609,158244985
NUETB,CA,2019,168799,California,358.1643733,609,158244985
PAPRB,CA,2019,890882,California,358.1643733,609,158244985
PAPRP,CA,2019,156350,California,358.1643733,609,158244985
REPRB,CA,2019,1140051,California,358.1643733,609,158244985
SOTCB,CA,2019,405654,California,358.1643733,609,158244985
TEPRB,CA,2019,2420522,California,358.1643733,609,158244985
TETCB,CA,2019,7790111,California,358.1643733,609,158244985
WDEXB,CA,2019,0,California,358.1643733,609,158244985
WDPRB,CA,2019,98358,California,358.1643733,609,158244985
WDTCB,CA,2019,98358,California,358.1643733,609,158244985
WSTCB,CA,2019,40974,California,358.1643733,609,158244985
WWPRB,CA,2019,139332,California,358.1643733,609,158244985
WYTCB,CA,2019,122311,California,358.1643733,609,158244985
BDFDB,CO,2019,0,Colorado,91.72734664,96,10796826
BDPRP,CO,2019,0,Colorado,91.72734664,96,10796826
BFFDB,CO,2019,18725,Colorado,91.72734664,96,10796826
BFPRP,CO,2019,3287,Colorado,91.72734664,96,10796826
CLPRB,CO,2019,270466,Colorado,91.72734664,96,10796826
CLPRK,CO,2019,21.018,Colorado,91.72734664,96,10796826
CLPRP,CO,2019,12868,Colorado,91.72734664,96,10796826
COPRK,CO,2019,5.698,Colorado,91.72734664,96,10796826
EMFDB,CO,2019,18725,Colorado,91.72734664,96,10796826
ENPRP,CO,2019,3287,Colorado,91.72734664,96,10796826
GETCB,CO,2019,759,Colorado,91.72734664,96,10796826
HYTCB,CO,2019,16127,Colorado,91.72734664,96,10796826
NCPRB,CO,2019,130306,Colorado,91.72734664,96,10796826
NGMPB,CO,2019,2394039,Colorado,91.72734664,96,10796826
NGMPK,CO,2019,1.205,Colorado,91.72734664,96,10796826
NGMPP,CO,2019,1986916,Colorado,91.72734664,96,10796826
NUETB,CO,2019,0,Colorado,91.72734664,96,10796826
PAPRB,CO,2019,1096198,Colorado,91.72734664,96,10796826
PAPRP,CO,2019,192383,Colorado,91.72734664,96,10796826
REPRB,CO,2019,167095,Colorado,91.72734664,96,10796826
SOTCB,CO,2019,16780,Colorado,91.72734664,96,10796826
TEPRB,CO,2019,3927798,Colorado,91.72734664,96,10796826
TETCB,CO,2019,1566652,Colorado,91.72734664,96,10796826
WDEXB,CO,2019,0,Colorado,91.72734664,96,10796826
WDPRB,CO,2019,16968,Colorado,91.72734664,96,10796826
WDTCB,CO,2019,16968,Colorado,91.72734664,96,10796826
WSTCB,CO,2019,1095,Colorado,91.72734664,96,10796826
WWPRB,CO,2019,18063,Colorado,91.72734664,96,10796826
WYTCB,CO,2019,96640,Colorado,91.72734664,96,10796826
BDFDB,CT,2019,2359,Connecticut,36.63166173,19,1306178
BDPRP,CT,2019,434,Connecticut,36.63166173,19,1306178
BFFDB,CT,2019,2359,Connecticut,36.63166173,19,1306178
BFPRP,CT,2019,434,Connecticut,36.63166173,19,1306178
CLPRB,CT,2019,0,Connecticut,36.63166173,19,1306178
CLPRK,CT,2019,0,Connecticut,36.63166173,19,1306178
CLPRP,CT,2019,0,Connecticut,36.63166173,19,1306178
COPRK,CT,2019,0,Connecticut,36.63166173,19,1306178
EMFDB,CT,2019,0,Connecticut,36.63166173,19,1306178
ENPRP,CT,2019,0,Connecticut,36.63166173,19,1306178
GETCB,CT,2019,21,Connecticut,36.63166173,19,1306178
HYTCB,CT,2019,3811,Connecticut,36.63166173,19,1306178
NCPRB,CT,2019,11485,Connecticut,36.63166173,19,1306178
NGMPB,CT,2019,0,Connecticut,36.63166173,19,1306178
NGMPK,CT,2019,0,Connecticut,36.63166173,19,1306178
NGMPP,CT,2019,0,Connecticut,36.63166173,19,1306178
NUETB,CT,2019,174730,Connecticut,36.63166173,19,1306178
PAPRB,CT,2019,0,Connecticut,36.63166173,19,1306178
PAPRP,CT,2019,0,Connecticut,36.63166173,19,1306178
REPRB,CT,2019,37172,Connecticut,36.63166173,19,1306178
SOTCB,CT,2019,7545,Connecticut,36.63166173,19,1306178
TEPRB,CT,2019,211902,Connecticut,36.63166173,19,1306178
TETCB,CT,2019,735517,Connecticut,36.63166173,19,1306178
WDEXB,CT,2019,0,Connecticut,36.63166173,19,1306178
WDPRB,CT,2019,14328,Connecticut,36.63166173,19,1306178
WDTCB,CT,2019,14328,Connecticut,36.63166173,19,1306178
